country	year	age	sex	prop_childless_att	prop_school
Kenya	1989	24	Female	0.346478873	0.054366102
Kenya	1993	12	Female		0.900152682
Kenya	1993	13	Female		0.910072327
Kenya	1993	14	Female		0.873639807
Kenya	1993	15	Female	0.997793681	0.823184105
Kenya	1993	16	Female		0.751506113
Kenya	1993	17	Female	0.982154312	0.567920207
Kenya	1993	18	Female	0.927319614	0.428299842
Kenya	1993	19	Female	0.991808834	0.312751934
Kenya	1993	20	Female	0.8727158	0.174866953
Kenya	1993	21	Female	0.871627675	0.178084768
Kenya	1993	22	Female	0.575873509	0.096140674
Kenya	1993	23	Female	0.69933055	0.056643737
Kenya	1993	24	Female	0.367397397	0.051175329
Kenya	1998	12	Female		0.921292859
Kenya	1998	13	Female		0.907281982
Kenya	1998	14	Female		0.88838892
Kenya	1998	15	Female		0.801688572
Kenya	1998	16	Female	0.993560862	0.724613327
Kenya	1998	17	Female	0.979522067	0.581001419
Kenya	1998	18	Female	0.952740218	0.385760496
Kenya	1998	19	Female	0.955493525	0.246874858
Kenya	1998	20	Female	0.904859566	0.15012382
Kenya	1998	21	Female	0.697528315	0.0956427
Kenya	1998	22	Female	0.60196938	0.061090699
Kenya	1998	23	Female	0.581663831	0.051383032
Kenya	1998	24	Female	0.171857022	0.035412426
Kenya	1999	12	Female	0.953431779	0.839843931
Kenya	1999	13	Female	0.951547612	0.842798656
Kenya	1999	14	Female	0.9450839	0.800199745
Kenya	1999	15	Female	0.9421427	0.720390914
Kenya	1999	16	Female	0.930366634	0.63597823
Kenya	1999	17	Female	0.907349356	0.526853438
Kenya	1999	18	Female	0.869093231	0.35092437
Kenya	1999	19	Female	0.834119497	0.264632455
Kenya	1999	20	Female	0.767062315	0.136264847
Kenya	1999	21	Female	0.737532808	0.110522881
Kenya	1999	22	Female	0.671077505	0.071904309
Kenya	1999	23	Female	0.671388102	0.052915605
Kenya	1999	24	Female	0.52371134	0.036941123
Kenya	2003	12	Female		0.930139804
Kenya	2003	13	Female		0.892424165
Kenya	2003	14	Female		0.871282202
Kenya	2003	15	Female		0.830490034
Kenya	2003	16	Female		0.747812961
Kenya	2003	17	Female		0.62115163
Kenya	2003	18	Female	0.95009396	0.407253434
Kenya	2003	19	Female	0.959466849	0.269426701
Kenya	2003	20	Female		0.159826321
Kenya	2003	21	Female	0.9598317	0.115976332
Kenya	2003	22	Female	0.518527398	0.081100633
Kenya	2003	23	Female	0.763193657	0.05717932
Kenya	2003	24	Female		0.043302016
Kyrgyz Republic	1997	12	Female		0.984826969
Kyrgyz Republic	1997	13	Female		0.965622235
Kyrgyz Republic	1997	14	Female		0.950433812
Kyrgyz Republic	1997	15	Female		0.883824199
Kyrgyz Republic	1997	16	Female		0.761791837
Kyrgyz Republic	1997	17	Female		0.312344282
Kyrgyz Republic	1997	18	Female	0.973798803	0.248460821
Kyrgyz Republic	1997	19	Female	0.893128248	0.234886213
Kyrgyz Republic	1997	20	Female	0.958576396	0.174038971
Kyrgyz Republic	1997	21	Female	0.924447278	0.135825695
Kyrgyz Republic	1997	22	Female	0.648617807	0.074189954
Kyrgyz Republic	1997	23	Female	0.363124737	0.076296068
Kyrgyz Republic	1997	24	Female	0.557144013	0.024305569
Kyrgyz Republic	1999	12	Female		0.987770146
Kyrgyz Republic	1999	13	Female		0.984295106
Kyrgyz Republic	1999	14	Female		0.976276711
Kyrgyz Republic	1999	15	Female	0.997957516	0.937751389
Kyrgyz Republic	1999	16	Female	0.999758862	0.845119217
Kyrgyz Republic	1999	17	Female	0.997416021	0.560985711
Kyrgyz Republic	1999	18	Female	0.98979071	0.411381772
Kyrgyz Republic	1999	19	Female	0.954652532	0.366580311
Kyrgyz Republic	1999	20	Female	0.921052632	0.279100824
Kyrgyz Republic	1999	21	Female	0.849887133	0.204997686
Kyrgyz Republic	1999	22	Female	0.800369686	0.129829614
Kyrgyz Republic	1999	23	Female	0.730279898	0.093017751
Kyrgyz Republic	1999	24	Female	0.678456592	0.077944862
Lesotho	2004	12	Female		0.916569327
Lesotho	2004	13	Female		0.897466548
Lesotho	2004	14	Female		0.847666972
Lesotho	2004	15	Female		0.776619412
Lesotho	2004	16	Female	0.996398842	0.653776135
Lesotho	2004	17	Female	0.97799717	0.574671564
Lesotho	2004	18	Female	0.965664342	0.41405278
Lesotho	2004	19	Female	0.892222497	0.335149051
Lesotho	2004	20	Female	0.883504923	0.237928994
Lesotho	2004	21	Female	0.889344269	0.178536325
Lesotho	2004	22	Female	0.791512831	0.119029455
Lesotho	2004	23	Female	0.942186828	0.077423941
Lesotho	2004	24	Female	0.60738249	0.09472735
Madagascar	1992	12	Female		0.611273614
Madagascar	1992	13	Female		0.561002821
Madagascar	1992	14	Female		0.427557368
Madagascar	1992	15	Female		0.294590921
Madagascar	1992	16	Female		0.224927545
Madagascar	1992	17	Female	0.970557292	0.19802753
Madagascar	1992	18	Female		0.125905685
Madagascar	1992	19	Female		0.117385455
Madagascar	1992	20	Female	0.930341296	0.079365988
Madagascar	1992	21	Female		0.08946418
Madagascar	1992	22	Female	0.911536653	0.061487997
Madagascar	1992	23	Female	0.823634059	0.079415266
Madagascar	1992	24	Female	0.852378124	0.047061379
Madagascar	1997	12	Female		0.591484057
Madagascar	1997	13	Female		0.529325663
Madagascar	1997	14	Female		0.421826469
Madagascar	1997	15	Female		0.290107529
Madagascar	1997	16	Female		0.251120459
Madagascar	1997	17	Female		0.193860517
Madagascar	1997	18	Female	0.939026644	0.123136065
Madagascar	1997	19	Female		0.104197428
Madagascar	1997	20	Female		0.046958605
Madagascar	1997	21	Female	0.94276205	0.08887255
Madagascar	1997	22	Female		0.034418805
Madagascar	1997	23	Female		0.035168162
Madagascar	1997	24	Female	0.314793186	0.025539615
Madagascar	2003	12	Female		0.752423818
Madagascar	2003	13	Female		0.755369265
Madagascar	2003	14	Female		0.583415021
Madagascar	2003	15	Female		0.455215559
Madagascar	2003	16	Female		0.331896968
Madagascar	2003	17	Female		0.291123462
Madagascar	2003	18	Female	0.980932839	0.179172531
Madagascar	2003	19	Female	0.996228297	0.187900421
Madagascar	2003	20	Female		0.095275348
Madagascar	2003	21	Female	0.954099816	0.11388124
Madagascar	2003	22	Female	0.997993275	0.068458477
Madagascar	2003	23	Female	0.894249766	0.059806045
Madagascar	2003	24	Female	0.757854184	0.034786585
Malawi	1987	12	Female	0.999246846	0.481515042
Malawi	1987	13	Female	0.999342105	0.526989619
Malawi	1987	14	Female	0.998372472	0.488053448
Malawi	1987	15	Female	0.996864385	0.436551099
Malawi	1987	16	Female	0.993204983	0.354569191
Malawi	1987	17	Female	0.981083845	0.279417879
Malawi	1987	18	Female	0.961601307	0.141589939
Malawi	1987	19	Female	0.941383353	0.112165107
Malawi	1987	20	Female	0.904844291	0.06771068
Malawi	1987	21	Female	0.87664042	0.057991513
Malawi	1987	22	Female	0.821100917	0.033294048
Malawi	1987	23	Female	0.729166667	0.029415827
Malawi	1987	24	Female	0.586206897	0.016961131
Malawi	1992	12	Female		0.672703894
Malawi	1992	13	Female		0.675511801
Malawi	1992	14	Female		0.696139923
Malawi	1992	15	Female		0.55524612
Malawi	1992	16	Female	0.968707232	0.535821947
Malawi	1992	17	Female	0.968262502	0.439673221
Malawi	1992	18	Female	0.88299876	0.368179377
Malawi	1992	19	Female	0.881577678	0.256116733
Malawi	1992	20	Female	0.915267401	0.173707585
Malawi	1992	21	Female	0.503684486	0.109320354
Malawi	1992	22	Female	0.686264968	0.100383112
Malawi	1992	23	Female	0.399145568	0.10792291
Malawi	1992	24	Female	0.164060609	0.067639636
Malawi	1998	12	Female	0.997912317	0.820583778
Malawi	1998	13	Female	0.995959596	0.830227357
Malawi	1998	14	Female	0.992413569	0.801163497
Malawi	1998	15	Female	0.975902212	0.711151585
Malawi	1998	16	Female	0.961486789	0.621716937
Malawi	1998	17	Female	0.928571429	0.487725041
Malawi	1998	18	Female	0.86904277	0.327945498
Malawi	1998	19	Female	0.802869042	0.227449742
Malawi	1998	20	Female	0.734927235	0.137271689
Malawi	1998	21	Female	0.661721068	0.094716133
Malawi	1998	22	Female	0.62804878	0.072785372
Malawi	1998	23	Female	0.557312253	0.055101819
Malawi	1998	24	Female	0.531615925	0.045884376
Malawi	2000	12	Female		0.847323114
Malawi	2000	13	Female		0.84342318
Malawi	2000	14	Female		0.784712129
Malawi	2000	15	Female	0.99947245	0.762917767
Malawi	2000	16	Female	0.981405245	0.664752284
Malawi	2000	17	Female	0.981769016	0.550930279
Malawi	2000	18	Female	0.973356822	0.387630055
Malawi	2000	19	Female	0.868214831	0.354271938
Malawi	2000	20	Female	0.842815627	0.210023567
Malawi	2000	21	Female	0.725824776	0.177806246
Malawi	2000	22	Female	0.840078123	0.114573987
Malawi	2000	23	Female	0.623995143	0.083044441
Malawi	2000	24	Female	0.799429373	0.053595545
Malawi	2004	12	Female		0.878513407
Malawi	2004	13	Female		0.854165376
Malawi	2004	14	Female		0.828319762
Malawi	2004	15	Female		0.7486997
Malawi	2004	16	Female	0.992569613	0.662342677
Malawi	2004	17	Female	0.974285946	0.547438533
Malawi	2004	18	Female	0.952364122	0.389074138
Malawi	2004	19	Female	0.943491752	0.289855921
Malawi	2004	20	Female	0.921038932	0.163138539
Malawi	2004	21	Female	0.587932436	0.126003765
Malawi	2004	22	Female	0.740540054	0.058604862
Malawi	2004	23	Female	0.279344566	0.057519508
Malawi	2004	24	Female	0.655863457	0.043661061
Malawi	2008	12	Female	0.997212266	0.841159064
Malawi	2008	13	Female	0.996432096	0.820747664
Malawi	2008	14	Female	0.992688626	0.775938706
Malawi	2008	15	Female	0.97678245	0.697037273
Malawi	2008	16	Female	0.961516237	0.60975266
Malawi	2008	17	Female	0.907000511	0.48685629
Malawi	2008	18	Female	0.861214132	0.352726522
Malawi	2008	19	Female	0.783206107	0.263921347
Malawi	2008	20	Female	0.788732394	0.133191596
Malawi	2008	21	Female	0.751601423	0.107023157
Malawi	2008	22	Female	0.703703704	0.061601217
Malawi	2008	23	Female	0.661264182	0.046745966
Malawi	2008	24	Female	0.6	0.034693725
Malaysia	1970	12	Female		0.711640212
Malaysia	1970	13	Female		0.561531842
Malaysia	1970	14	Female		0.515905947
Malaysia	1970	15	Female	0.833333333	0.439699672
Malaysia	1970	16	Female	0.6	0.349034385
Malaysia	1970	17	Female	0.666666667	0.272036474
Malaysia	1970	18	Female		0.160204082
Malaysia	1970	19	Female	0.090909091	0.10755287
Malaysia	1970	20	Female	0.166666667	0.074324324
Malaysia	1970	21	Female	0.2	0.066550926
Malaysia	1970	22	Female	0.15	0.058823529
Malaysia	1970	23	Female	0.181818182	0.045367412
Malaysia	1970	24	Female	0.2	0.038330494
Malaysia	1980	12	Female		0.916188796
Malaysia	1980	13	Female		0.810531265
Malaysia	1980	14	Female		0.767681097
Malaysia	1980	15	Female		0.69602921
Malaysia	1980	16	Female		0.566331199
Malaysia	1980	17	Female		0.423292797
Malaysia	1980	18	Female		0.245346062
Malaysia	1980	19	Female		0.140264836
Malaysia	1980	20	Female		0.072526417
Malaysia	1980	21	Female		0.042260961
Malaysia	1980	22	Female		0.03317282
Malaysia	1980	23	Female	0.5	0.015330189
Malaysia	1980	24	Female		0.005813953
Malaysia	1991	12	Female		0.926033934
Malaysia	1991	13	Female		0.894335192
Malaysia	1991	14	Female		0.860252005
Malaysia	1991	15	Female		0.799396682
Malaysia	1991	16	Female		0.664968535
Malaysia	1991	17	Female		0.556434439
Malaysia	1991	18	Female		0.378896197
Malaysia	1991	19	Female		0.28202793
Malaysia	1991	20	Female		0.162601626
Malaysia	1991	21	Female		0.094977463
Malaysia	1991	22	Female		0.078125
Malaysia	1991	23	Female		0.038807824
Malaysia	1991	24	Female		0.022296173
Malaysia	2000	12	Female		0.952884006
Malaysia	2000	13	Female		0.940555675
Malaysia	2000	14	Female		0.92217484
Malaysia	2000	15	Female		0.898970804
Malaysia	2000	16	Female		0.853158137
Malaysia	2000	17	Female		0.732873454
Malaysia	2000	18	Female		0.453947368
Malaysia	2000	19	Female		0.348701643
Malaysia	2000	20	Female		0.230238727
Malaysia	2000	21	Female		0.182261768
Malaysia	2000	22	Female		0.130284728
Malaysia	2000	23	Female		0.089936379
Malaysia	2000	24	Female		0.039160045
Mali	1987	12	Female		
Mali	1987	13	Female		
Mali	1987	14	Female		
Mali	1987	15	Female		
Mali	1987	16	Female		
Mali	1987	17	Female		
Mali	1987	18	Female		
Mali	1987	19	Female		
Mali	1987	20	Female		
Mali	1987	21	Female		
Mali	1987	22	Female		
Mali	1987	23	Female		
Mali	1987	24	Female		
Mali	1995	12	Female		0.281041309
Mali	1995	13	Female		0.264436887
Mali	1995	14	Female		0.268031709
Mali	1995	15	Female	0.949703292	0.215308012
Mali	1995	16	Female		0.184948909
Mali	1995	17	Female	0.930656187	0.154056878
Mali	1995	18	Female	0.796597558	0.123117076
Mali	1995	19	Female	0.846067807	0.138697377
Mali	1995	20	Female	0.760228119	0.07138355
Mali	1995	21	Female	0.637001334	0.124187847
Mali	1995	22	Female	0.665910573	0.057458992
Mali	1995	23	Female	0.449183505	0.066476678
Mali	1995	24	Female		0.027042941
Mali	1998	12	Female		0.26891127
Mali	1998	13	Female	0.99435591	0.283162546
Mali	1998	14	Female	0.994743227	0.221436246
Mali	1998	15	Female	0.986251146	0.165240439
Mali	1998	16	Female	0.977342315	0.148238925
Mali	1998	17	Female	0.954471545	0.126686579
Mali	1998	18	Female	0.924205379	0.08930781
Mali	1998	19	Female	0.885608856	0.119016249
Mali	1998	20	Female	0.831952663	0.05573511
Mali	1998	21	Female	0.822393822	0.091454802
Mali	1998	22	Female	0.773550725	0.060652676
Mali	1998	23	Female	0.739229025	0.071590909
Mali	1998	24	Female	0.730650155	0.0596271
Mali	2001	12	Female	0.447552635	0.328037387
Mali	2001	13	Female	0.387490137	0.350036098
Mali	2001	14	Female	0.417588131	0.374906742
Mali	2001	15	Female	0.519324157	0.254484334
Mali	2001	16	Female	0.613289786	0.202239157
Mali	2001	17	Female	0.543870853	0.177136368
Mali	2001	18	Female	0.571298649	0.098219827
Mali	2001	19	Female	0.582693357	0.131035277
Mali	2001	20	Female	0.500144508	0.059982268
Mali	2001	21	Female	0.504879708	0.07546933
Mali	2001	22	Female	0.599100116	0.069145417
Mali	2001	23	Female	0.621705042	0.053743191
Mali	2001	24	Female	0.526673625	0.035163183
Mali	2006	12	Female		0.471973308
Mali	2006	13	Female		0.458962102
Mali	2006	14	Female		0.437411962
Mali	2006	15	Female	0.976214076	0.382200173
Mali	2006	16	Female	0.954841781	0.38935201
Mali	2006	17	Female	0.967602184	0.292171524
Mali	2006	18	Female	0.866366551	0.235210798
Mali	2006	19	Female	0.787945529	0.202032578
Mali	2006	20	Female	0.792313304	0.151260074
Mali	2006	21	Female	0.612516509	0.201597923
Mali	2006	22	Female	0.796171722	0.104331396
Mali	2006	23	Female	0.531196467	0.107227421
Mali	2006	24	Female	0.73986903	0.062971107
Mexico	1970	12	Female	0.994157109	0.708307787
Mexico	1970	13	Female	0.992430614	0.605705553
					
Mexico	1970	14	Female	0.990167516	0.45958159
Mexico	1970	15	Female	0.990600522	0.350989736
Mexico	1970	16	Female	0.981340705	0.282617188
Mexico	1970	17	Female	0.963392857	0.209502432
Mexico	1970	18	Female	0.946614583	0.144851
Mexico	1970	19	Female	0.910984848	0.115283843
Mexico	1970	20	Female	0.860520095	0.082843713
Mexico	1970	21	Female	0.825174825	0.081342435
Mexico	1970	22	Female	0.761403509	0.063333333
Mexico	1970	23	Female	0.665217391	0.056874382
Mexico	1970	24	Female	0.619354839	0.040994446
Mexico	1990	12	Female	0.997773017	0.86924213
Mexico	1990	13	Female	0.997738729	0.786834191
Mexico	1990	14	Female	0.997301991	0.688382876
Mexico	1990	15	Female	0.997240092	0.597973762
Mexico	1990	16	Female	0.995380284	0.49884904
Mexico	1990	17	Female	0.990000556	0.420848018
Mexico	1990	18	Female	0.977630662	0.32787571
Mexico	1990	19	Female	0.961058872	0.262855485
Mexico	1990	20	Female	0.937432643	0.20252979
Mexico	1990	21	Female	0.915792212	0.185014884
Mexico	1990	22	Female	0.869376181	0.142193363
Mexico	1990	23	Female	0.80975045	0.107671156
Mexico	1990	24	Female	0.744875108	0.083468468
Mexico	2000	12	Female	0.999862982	0.924053362
Mexico	2000	13	Female	0.999832798	0.855961609
Mexico	2000	14	Female	0.999561637	0.780329718
Mexico	2000	15	Female	0.998953335	0.654909673
Mexico	2000	16	Female	0.996510564	0.545880937
Mexico	2000	17	Female	0.99020826	0.458810449
Mexico	2000	18	Female	0.978020579	0.349551827
Mexico	2000	19	Female	0.963371042	0.291794191
Mexico	2000	20	Female	0.938236875	0.241566508
Mexico	2000	21	Female	0.919306568	0.223483674
Mexico	2000	22	Female	0.886564654	0.16655924
Mexico	2000	23	Female	0.836933432	0.122306503
Mexico	2000	24	Female	0.780227663	0.091126986
Mongolia	1989	12	Female		
Mongolia	1989	13	Female		
Mongolia	1989	14	Female		
Mongolia	1989	15	Female		
Mongolia	1989	16	Female		
Mongolia	1989	17	Female		
Mongolia	1989	18	Female		
Mongolia	1989	19	Female		
Mongolia	1989	20	Female		
Mongolia	1989	21	Female		
Mongolia	1989	22	Female		
Mongolia	1989	23	Female		
Mongolia	1989	24	Female		
Mongolia	2000	12	Female		0.910012674
Mongolia	2000	13	Female		0.883108743
Mongolia	2000	14	Female		0.859318107
Mongolia	2000	15	Female		0.795630726
Mongolia	2000	16	Female		0.676448457
Mongolia	2000	17	Female		0.479221265
Mongolia	2000	18	Female		0.364798797
Mongolia	2000	19	Female		0.368837034
Mongolia	2000	20	Female		0.315769522
Mongolia	2000	21	Female		0.265538946
Mongolia	2000	22	Female		0.172607129
Mongolia	2000	23	Female		0.12054681
Mongolia	2000	24	Female		0.089208007
Morocco	1992	12	Female		0.506811989
Morocco	1992	13	Female		0.445445445
Morocco	1992	14	Female		0.440084836
Morocco	1992	15	Female		0.342434585
Morocco	1992	16	Female		0.321073559
Morocco	1992	17	Female		0.304142012
Morocco	1992	18	Female		0.229714286
Morocco	1992	19	Female		0.214965986
Morocco	1992	20	Female	0.96875	0.139377537
Morocco	1992	21	Female		0.120980092
Morocco	1992	22	Female	0.966666667	0.114613181
Morocco	1992	23	Female		0.090909091
Morocco	1992	24	Female	0.933333333	0.057777778
Morocco	2003	12	Female		0.802011506
Morocco	2003	13	Female		0.716510205
Morocco	2003	14	Female		0.654795696
Morocco	2003	15	Female		0.554304711
Morocco	2003	16	Female	0.996925167	0.46578832
Morocco	2003	17	Female	0.994959154	0.417088069
Morocco	2003	18	Female	0.992869588	0.311062261
Morocco	2003	19	Female	0.974214312	0.294803381
Morocco	2003	20	Female	0.982165125	0.219503736
Morocco	2003	21	Female	0.957416527	0.208419363
Morocco	2003	22	Female	0.765925415	0.138811489
Morocco	2003	23	Female	0.690284258	0.133115029
Morocco	2003	24	Female	0.595750279	0.137460232
Mozambique	1997	12	Female		0.687546998
Mozambique	1997	13	Female		0.640567312
Mozambique	1997	14	Female		0.56546828
Mozambique	1997	15	Female		0.460041133
Mozambique	1997	16	Female	0.915965382	0.366989497
Mozambique	1997	17	Female	0.80057032	0.316053459
Mozambique	1997	18	Female	0.908874297	0.199130505
Mozambique	1997	19	Female	0.975676181	0.134242721
Mozambique	1997	20	Female	0.908817887	0.066990955
Mozambique	1997	21	Female	0.853207519	0.086355101
Mozambique	1997	22	Female	0.441123079	0.069907977
Mozambique	1997	23	Female	0.431253207	0.05515552
Mozambique	1997	24	Female	0.915990849	0.029605514
Mozambique	2003	12	Female		0.746067156
Mozambique	2003	13	Female		0.775091378
Mozambique	2003	14	Female		0.734093122
Mozambique	2003	15	Female	0.985362421	0.686158345
Mozambique	2003	16	Female	0.977300762	0.592226989
Mozambique	2003	17	Female	0.933317304	0.541486678
Mozambique	2003	18	Female	0.793343007	0.381894244
Mozambique	2003	19	Female	0.758762891	0.325551134
Mozambique	2003	20	Female	0.566175936	0.226151088
Mozambique	2003	21	Female	0.542644071	0.254496462
Mozambique	2003	22	Female	0.369200638	0.141697436
Mozambique	2003	23	Female	0.477997795	0.118794372
Mozambique	2003	24	Female	0.378962009	0.090729888
Namibia	1992	12	Female		0.936451427
Namibia	1992	13	Female		0.918356782
Namibia	1992	14	Female		0.910890849
Namibia	1992	15	Female		0.881147449
Namibia	1992	16	Female	0.989073397	0.830356695
Namibia	1992	17	Female	0.973899341	0.762196706
Namibia	1992	18	Female	0.954169677	0.62816984
Namibia	1992	19	Female	0.892817113	0.519138648
Namibia	1992	20	Female	0.860456114	0.463406868
Namibia	1992	21	Female	0.764344343	0.366520337
Namibia	1992	22	Female	0.725746134	0.285228417
Namibia	1992	23	Female	0.683513117	0.214229721
Namibia	1992	24	Female	0.415541277	0.150908965
Namibia	2000	12	Female		0.92098656
Namibia	2000	13	Female		0.894879636
Namibia	2000	14	Female		0.862508871
Namibia	2000	15	Female		0.852493004
Namibia	2000	16	Female	0.996635686	0.796331791
Namibia	2000	17	Female	0.957047796	0.715758901
Namibia	2000	18	Female	0.916319683	0.568273177
Namibia	2000	19	Female	0.955550516	0.433687489
Namibia	2000	20	Female	0.850470204	0.357295499
Namibia	2000	21	Female	0.677285248	0.283276908
Namibia	2000	22	Female	0.670683029	0.119832947
Namibia	2000	23	Female	0.566963357	0.12582116
Namibia	2000	24	Female	0.622885848	0.068265811
Nepal	1996	12	Female		0.66290993
Nepal	1996	13	Female		0.613228705
Nepal	1996	14	Female		0.612572613
Nepal	1996	15	Female		0.505179413
Nepal	1996	16	Female	0.73464333	0.420314622
Nepal	1996	17	Female		0.330347243
Nepal	1996	18	Female	0.790624204	0.24542018
Nepal	1996	19	Female	0.870486782	0.204573656
Nepal	1996	20	Female	0.299503175	0.156661353
Nepal	1996	21	Female	0.418565843	0.11128969
Nepal	1996	22	Female	0.806897103	0.112015615
Nepal	1996	23	Female	0.319533823	0.089172201
Nepal	1996	24	Female	0.294484699	0.076694151
Nepal	2001	12	Female		0.769727326
Nepal	2001	13	Female		0.782484099
Nepal	2001	14	Female		0.742030132
Nepal	2001	15	Female	0.960297767	0.672692308
Nepal	2001	16	Female	0.930680359	0.584425918
Nepal	2001	17	Female	0.841289523	0.531607889
Nepal	2001	18	Female	0.744378307	0.394604306
Nepal	2001	19	Female	0.587398374	0.36716072
Nepal	2001	20	Female	0.458302942	0.273665533
Nepal	2001	21	Female	0.35004042	0.262353001
Nepal	2001	22	Female	0.285468985	0.238202474
Nepal	2001	23	Female	0.225838592	0.226181464
Nepal	2001	24	Female	0.18108701	0.242379692
Nicaragua	1998	12	Female		0.839860746
Nicaragua	1998	13	Female		0.767306343
Nicaragua	1998	14	Female		0.701015461
Nicaragua	1998	15	Female	0.990680197	0.591075126
Nicaragua	1998	16	Female	0.979668944	0.499145877
Nicaragua	1998	17	Female	0.972788757	0.451869215
Nicaragua	1998	18	Female	0.931890044	0.394355595
Nicaragua	1998	19	Female	0.873359903	0.34621394
Nicaragua	1998	20	Female	0.857117781	0.257540578
Nicaragua	1998	21	Female	0.703486863	0.234152583
Nicaragua	1998	22	Female	0.722277087	0.191260582
Nicaragua	1998	23	Female	0.641809417	0.172709529
Nicaragua	1998	24	Female	0.473963753	0.125364197
Nicaragua	2001	12	Female		0.814917422
Nicaragua	2001	13	Female		0.767127459
Nicaragua	2001	14	Female		0.696212205
Nicaragua	2001	15	Female	0.988821677	0.611373056
Nicaragua	2001	16	Female	0.977491658	0.550687768
Nicaragua	2001	17	Female	0.965110914	0.4638589
Nicaragua	2001	18	Female	0.948870825	0.363257793
Nicaragua	2001	19	Female	0.910736591	0.294698803
Nicaragua	2001	20	Female	0.812465838	0.281759592
Nicaragua	2001	21	Female	0.847635373	0.269896547
Nicaragua	2001	22	Female	0.731200505	0.198788484
Nicaragua	2001	23	Female	0.603792148	0.14259821
Nicaragua	2001	24	Female	0.342752976	0.127372518
Niger	1992	12	Female	0.265615622	0.192215486
Niger	1992	13	Female	0.34581788	0.184841089
Niger	1992	14	Female	0.360275053	0.170411246
Niger	1992	15	Female	0.462804896	0.060778524
Niger	1992	16	Female	0.56903651	0.073089087
Niger	1992	17	Female	0.434531836	0.050284485
Niger	1992	18	Female	0.460378309	0.057966928
Niger	1992	19	Female	0.341922194	0.064254649
Niger	1992	20	Female	0.33029904	0.01953069
Niger	1992	21	Female	0.594690742	0.018837399
Niger	1992	22	Female	0.18449538	0.024786972
Niger	1992	23	Female	0.418046213	0.005804755
Niger	1992	24	Female	0.053164843	0.0324857
Niger	1998	12	Female		0.271737721
Niger	1998	13	Female		0.208741191
Niger	1998	14	Female		0.275540947
Niger	1998	15	Female	0.97714434	0.113921101
Niger	1998	16	Female		0.100619554
Niger	1998	17	Female		0.069252642
Niger	1998	18	Female		0.071004434
Niger	1998	19	Female		0.091888752
Niger	1998	20	Female		0.032901115
Niger	1998	21	Female		0.057896128
Niger	1998	22	Female		0.027383366
Niger	1998	23	Female		0.039634122
Niger	1998	24	Female	0.903659264	0.033650908
Niger	2006	12	Female		0.373026701
Niger	2006	13	Female		0.338745677
Niger	2006	14	Female		0.303965695
Niger	2006	15	Female	0.997069203	0.197584836
Niger	2006	16	Female		0.174085212
Niger	2006	17	Female	0.996624493	0.138115863
Niger	2006	18	Female	0.933752821	0.101616521
Niger	2006	19	Female	0.970785649	0.133984495
Niger	2006	20	Female	0.923693442	0.049270941
Niger	2006	21	Female	0.981038301	0.07119233
Niger	2006	22	Female	0.920098661	0.037556135
Niger	2006	23	Female		0.033290573
Niger	2006	24	Female	0.841734461	0.019749584
Nigeria	1990	12	Female		0.630193307
Nigeria	1990	13	Female		0.630324421
Nigeria	1990	14	Female		0.566832542
Nigeria	1990	15	Female		0.463027164
Nigeria	1990	16	Female		0.469421316
Nigeria	1990	17	Female	0.970106585	0.325502821
Nigeria	1990	18	Female	0.958074497	0.314392431
Nigeria	1990	19	Female	0.893120197	0.294440365
Nigeria	1990	20	Female	0.702728291	0.119876192
Nigeria	1990	21	Female	0.935159648	0.159070015
Nigeria	1990	22	Female	0.831122591	0.123117899
Nigeria	1990	23	Female	0.848331466	0.091804663
Nigeria	1990	24	Female	0.524074373	0.095536094
Nigeria	1999	12	Female	0.997920044	0.746423922
Nigeria	1999	13	Female	0.992269203	0.736007775
Nigeria	1999	14	Female	0.990653643	0.709095454
Nigeria	1999	15	Female		0.622052328
Nigeria	1999	16	Female	0.988115689	0.67444658
Nigeria	1999	17	Female		0.553099781
Nigeria	1999	18	Female	0.977079758	0.45184509
Nigeria	1999	19	Female	0.969625946	0.446048413
Nigeria	1999	20	Female	0.865809037	0.245929862
Nigeria	1999	21	Female	0.841181538	0.309545618
Nigeria	1999	22	Female	0.836670393	0.238995406
Nigeria	1999	23	Female	0.82260993	0.27171439
Nigeria	1999	24	Female	0.809087542	0.199424624
Nigeria	2003	12	Female		0.718497899
Nigeria	2003	13	Female		0.729191598
Nigeria	2003	14	Female		0.778356123
Nigeria	2003	15	Female	0.997068386	0.652985437
Nigeria	2003	16	Female		0.63973255
Nigeria	2003	17	Female	0.984603771	0.558289113
Nigeria	2003	18	Female	0.965244309	0.512508942
Nigeria	2003	19	Female	0.901389192	0.438301893
Nigeria	2003	20	Female	0.909040708	0.249351712
Nigeria	2003	21	Female	0.87343838	0.334857943
Nigeria	2003	22	Female	0.889090474	0.238376131
Nigeria	2003	23	Female	0.663109878	0.203339803
Nigeria	2003	24	Female	0.547793937	0.228403754
Pakistan	1973	12	Female		0.186069753
					
Pakistan	1973	13	Female		0.22166507
Pakistan	1973	14	Female		0.178830518
Pakistan	1973	15	Female	0.647058824	0.116427905
					
Pakistan	1973	16	Female	0.829590489	0.109509859
Pakistan	1973	17	Female	0.767962309	0.114815361
Pakistan	1973	18	Female	0.809728183	0.062846736
					
Pakistan	1973	19	Female	0.556451613	0.063595933
